Details,Posting Date,Description,Amount,Type,Balance,Check or Slip #
DEBIT,6/2/2016,FRED MEYER FRED MEYER BELLINGHAM WA  664436  06/01,-71.41,DEBIT_CARD,840.21,
DEBIT,6/2/2016,ARAMARK TOPIOS BELLINGHAM WA                 05/31,-8.41,DEBIT_CARD,911.62,
DEBIT,6/2/2016,ARAMARK MILLER MARKET P BELLINGHAM WA        05/31,-4.87,DEBIT_CARD,920.03,
DEBIT,6/1/2016,Online Transfer to  SAV ...9660 transaction#: 5359671690,-50,ACCT_XFER,924.9,
DEBIT,6/1/2016,BOOMERS DRIVE IN BELLINGHAM WA               05/30,-9.58,DEBIT_CARD,974.9,
DEBIT,6/1/2016,WWU EMARKETS 360-650-3720 WA                 05/31,-33,DEBIT_CARD,984.48,
DEBIT,5/31/2016,ARAMARK ZOES BOOKSIDE B BELLINGHAM WA        05/30,-8.52,DEBIT_CARD,1017.48,
DEBIT,5/31/2016,FRED MEYER FRED MEYER BELLINGHAM WA  022824  05/29,-36.14,DEBIT_CARD,1026,
DEBIT,5/31/2016,FRED MEYER FRED MEYER BELLINGHAM WA  140510  05/28,-14.28,DEBIT_CARD,1062.14,
DEBIT,5/31/2016,SQ *EL CAPITAN'S Bellingham WA               05/28,-9,DEBIT_CARD,1076.42,
DEBIT,5/31/2016,REGAL BARKLEY VILLAGE S BELLINGHAM WA        05/28,-15.46,DEBIT_CARD,1085.42,
DEBIT,5/31/2016,WWU AS BOOKSTORE BELLINGHAM WA               05/27,-3.44,DEBIT_CARD,1100.88,
DEBIT,5/31/2016,ARAMARK ATRIUM POD BELLINGHAM WA             05/26,-2.15,DEBIT_CARD,1104.32,
DEBIT,5/27/2016,PAYPAL           INST XFER  HAYLEYGG689     WEB ID: PAYPALSI77,-600,ACH_DEBIT,1106.47,
DEBIT,5/27/2016,RITE AID STORE - 5238 BELLINGHAM WA  057267  05/27,-4.26,DEBIT_CARD,1706.47,
DEBIT,5/26/2016,ARAMARK ZOES BOOKSIDE B BELLINGHAM WA        05/25,-1.29,DEBIT_CARD,1710.73,
DEBIT,5/26/2016,ARAMARK ATRIUM POD BELLINGHAM WA             05/24,-2.27,DEBIT_CARD,1712.02,
DEBIT,5/25/2016,ARAMARK ZOES BOOKSIDE B BELLINGHAM WA        05/24,-3.3,DEBIT_CARD,1714.29,
DEBIT,5/24/2016,ARAMARK ZOES BOOKSIDE B BELLINGHAM WA        05/23,-4.99,DEBIT_CARD,1717.59,
DEBIT,5/24/2016,76 00399196 BELLINGHAM WA                    05/23,-23.54,DEBIT_CARD,1722.58,
CREDIT,5/24/2016,KEY CR. TRANSFER ONLINE BK  000000012318455 WEB ID: 9000000008,1111.67,ACH_CREDIT,1746.12,
DEBIT,5/23/2016,STIA PUBLIC PARKING SEATAC WA                05/22,-68,DEBIT_CARD,634.45,
DEBIT,5/23/2016,SILVER DRAGON CAFE OAKLAND CA                05/22,-15.08,DEBIT_CARD,702.45,
DEBIT,5/23/2016,UBER   *MAY22 US LRTJ 866-576-1039 CA        05/23,-17.86,DEBIT_CARD,717.53,
DEBIT,5/23/2016,UBER   *MAY21 US 2EV6 866-576-1039 CA        05/22,-4.85,DEBIT_CARD,735.39,
DEBIT,5/23/2016,IN-N-OUT BURGER #303 ALAMEDA CA              05/21,-11.11,DEBIT_CARD,740.24,
DEBIT,5/23/2016,UBER   *MAY21 US ES6R 866-576-1039 CA        05/22,-4.46,DEBIT_CARD,751.35,
DEBIT,5/23/2016,UBER   *MAY21 US 5NAM 866-576-1039 CA        05/21,-16.55,DEBIT_CARD,755.81,
DEBIT,5/23/2016,QDOBA MEXICAN GRILL-170 SEATTLE WA           05/20,-12.92,DEBIT_CARD,772.36,
DEBIT,5/23/2016,76 00399196 BELLINGHAM WA                    05/20,-12.08,DEBIT_CARD,785.28,
DEBIT,5/23/2016,ARAMARK ZOES BOOKSIDE B BELLINGHAM WA        05/20,-4.55,DEBIT_CARD,797.36,
DEBIT,5/23/2016,ARAMARK MILLER MARKET P BELLINGHAM WA        05/20,-4.45,DEBIT_CARD,801.91,
DEBIT,5/23/2016,Amazon.com AMZN.COM/BILL WA                  05/21,-8.29,DEBIT_CARD,806.36,
DEBIT,5/23/2016,ARAMARK TOPIOS BELLINGHAM WA                 05/19,-4.34,DEBIT_CARD,814.65,
DEBIT,5/20/2016,ARAMARK ZOES BOOKSIDE B BELLINGHAM WA        05/19,-4.34,DEBIT_CARD,818.99,
DEBIT,5/20/2016,PIZZA TIME BELLINGHAM WA                     05/19,-18,DEBIT_CARD,823.33,
DEBIT,5/19/2016,NON-CHASE ATM FEE-WITH,-2.5,FEE_TRANSACTION,841.33,
DEBIT,5/19/2016,PAYPAL           INST XFER  HAYLEYGG689     WEB ID: PAYPALSI77,-38.62,ACH_DEBIT,843.83,
DEBIT,5/19/2016,NON-CHASE ATM WITHDRAW               291848  05/19516 HIGH,-25,ATM,882.45,
DEBIT,5/19/2016,WALLY S BARBERSHOP BELLINGHAM WA             05/18,-24,DEBIT_CARD,907.45,
DEBIT,5/18/2016,WWU EMARKETS 360-650-3720 WA                 05/17,-33,DEBIT_CARD,931.45,
DEBIT,5/18/2016,ARAMARK TOPIOS BELLINGHAM WA                 05/16,-7.76,DEBIT_CARD,964.45,
DEBIT,5/16/2016,ARAMARK ZOES BOOKSIDE B BELLINGHAM WA        05/15,-7.33,DEBIT_CARD,972.21,
DEBIT,5/16/2016,ARAMARK ZOES BOOKSIDE B BELLINGHAM WA        05/13,-4.45,DEBIT_CARD,979.54,
DEBIT,5/16/2016,ARAMARK TOPIOS BELLINGHAM WA                 05/12,-4.12,DEBIT_CARD,983.99,
CREDIT,5/16/2016,Chase QuickPay Electronic Transfer 5390872320 from SUSAN K LOFTUS,100,QUICKPAY_CREDIT,988.11,
DEBIT,5/13/2016,WWU EMARKETS 360-650-3720 WA                 05/12,-33,DEBIT_CARD,888.11,
DEBIT,5/13/2016,APL* ITUNES.COM/BILL 866-712-7753 CA         05/13,-5.47,DEBIT_CARD,921.11,
DEBIT,5/13/2016,TACO TIME SAMISH BELLINGHAM WA               05/11,-9.67,DEBIT_CARD,926.58,
DEBIT,5/13/2016,ARAMARK MILLER MARKET P BELLINGHAM WA        05/11,-6.24,DEBIT_CARD,936.25,
DEBIT,5/12/2016,ARAMARK ATRIUM POD BELLINGHAM WA             05/10,-4.55,DEBIT_CARD,942.49,
DEBIT,5/10/2016,ALASKA AIR  02777941605 SEATTLE WA           05/08,-428.2,DEBIT_CARD,947.04,
DEBIT,5/9/2016,PAYPAL           INST XFER  FANDANGO        WEB ID: PAYPALSI77,-13.35,ACH_DEBIT,1375.24,
DEBIT,5/9/2016,FRED MEYER FRED MEYER BELLINGHAM WA  661052  05/08,-94.76,DEBIT_CARD,1388.59,
DEBIT,5/9/2016,AB CREPES BELLINGHAM WA                      05/08,-8.65,DEBIT_CARD,1483.35,
DEBIT,5/9/2016,REGAL BARKLEY VILLAGE S BELLINGHAM WA        05/08,-16.6,DEBIT_CARD,1492,
DEBIT,5/9/2016,REGAL BARKLEY VILLAGE S BELLINGHAM WA        05/08,-12,DEBIT_CARD,1508.6,
DEBIT,5/9/2016,STARBUCKS #03290 BELLIN Bellingham WA        05/07,-10.82,DEBIT_CARD,1520.6,
DEBIT,5/9/2016,USCONNECT ADVANTAGE VEN FERNDALE WA          05/08,-1.25,DEBIT_CARD,1531.42,
DEBIT,5/9/2016,USCONNECT ADVANTAGE VEN FERNDALE WA          05/08,-1.75,DEBIT_CARD,1532.67,
DEBIT,5/9/2016,PIZZA TIME BELLINGHAM WA                     05/07,-20.56,DEBIT_CARD,1534.42,
DEBIT,5/9/2016,REGAL BARKLEY VILLAGE S BELLINGHAM WA        05/07,-17.36,DEBIT_CARD,1554.98,
DEBIT,5/9/2016,ARAMARK TOPIOS BELLINGHAM WA                 05/06,-6.29,DEBIT_CARD,1572.34,
DEBIT,5/9/2016,ARAMARK PANDA EXPRESS BELLINGHAM WA          05/05,-6.59,DEBIT_CARD,1578.63,
CREDIT,5/9/2016,Online Transfer from SAV ...9660 transaction#: 5381861217,428.2,ACCT_XFER,1585.22,
DEBIT,5/6/2016,TRANSFER TO SAV XXXXX9660 05/06,-25,ACCT_XFER,1157.02,
DEBIT,5/5/2016,ARAMARK ATRIUM POD BELLINGHAM WA             05/03,-7.48,DEBIT_CARD,1182.02,
DEBIT,5/5/2016,ARAMARK ATRIUM POD BELLINGHAM WA             05/03,-5.63,DEBIT_CARD,1189.5,
DEBIT,5/4/2016,CHEVRON 0094948 BELLINGHAM WA                05/04,-37.89,DEBIT_CARD,1195.13,
DEBIT,5/2/2016,WWU AS BOOKSTORE BELLINGHAM WA               04/30,-13.26,DEBIT_CARD,1233.02,
DEBIT,5/2/2016,ARAMARK ATRIUM POD BELLINGHAM WA             04/29,-3.57,DEBIT_CARD,1246.28,
DEBIT,5/2/2016,ARAMARK TOPIOS BELLINGHAM WA                 04/28,-7.37,DEBIT_CARD,1249.85,
DEBIT,4/29/2016,Online Transfer to  SAV ...9660 transaction#: 5298577312,-50,ACCT_XFER,1257.22,
DEBIT,4/29/2016,ARAMARK ATRIUM POD BELLINGHAM WA             04/27,-3.45,DEBIT_CARD,1307.22,
DEBIT,4/26/2016,WWU LIBRARY BELLINGHAM WA                    04/24,-10,DEBIT_CARD,1310.67,
DEBIT,4/25/2016,PAYPAL           INST XFER  HAYLEYGG689     WEB ID: PAYPALSI77,-55.18,ACH_DEBIT,1320.67,
DEBIT,4/25/2016,PAYPAL           INST XFER  NEKOKIN         WEB ID: PAYPALSI77,-625,ACH_DEBIT,1375.85,
DEBIT,4/25/2016,FRED MEYER FRED MEYER BELLINGHAM WA  807377  04/24,-45.39,DEBIT_CARD,2000.85,
DEBIT,4/25/2016,ARAMARK ATRIUM POD BELLINGHAM WA             04/22,-6.27,DEBIT_CARD,2046.24,
DEBIT,4/25/2016,USCONNECT ADVANTAGE VEN FERNDALE WA          04/23,-1.75,DEBIT_CARD,2052.51,
DEBIT,4/25/2016,ARAMARK TOPIOS BELLINGHAM WA                 04/21,-4.12,DEBIT_CARD,2054.26,
CREDIT,4/25/2016,KEY CR. TRANSFER ONLINE BK  000000012147218 WEB ID: 9000000008,1111.67,ACH_CREDIT,2058.38,
DEBIT,4/22/2016,WWU AS BOOKSTORE BELLINGHAM WA               04/21,-43.71,DEBIT_CARD,946.71,
DEBIT,4/22/2016,TACO TIME SAMISH BELLINGHAM WA               04/20,-5.97,DEBIT_CARD,990.42,
DEBIT,4/20/2016,RITE AID STORE - 5238 BELLINGHAM WA  154483  04/20,-18.06,DEBIT_CARD,996.39,
DEBIT,4/20/2016,ARAMARK ZOES BOOKSIDE B BELLINGHAM WA        04/19,-5.09,DEBIT_CARD,1014.45,
DEBIT,4/20/2016,ARAMARK TOPIOS BELLINGHAM WA                 04/18,-4.12,DEBIT_CARD,1019.54,
DEBIT,4/19/2016,ARAMARK ZOES BOOKSIDE B BELLINGHAM WA        04/18,-6.94,DEBIT_CARD,1023.66,
DEBIT,4/18/2016,ARAMARK ZOES BOOKSIDE B BELLINGHAM WA        04/17,-6.46,DEBIT_CARD,1030.6,
DEBIT,4/18/2016,ARAMARK MILLER MARKET P BELLINGHAM WA        04/15,-3.26,DEBIT_CARD,1037.06,
DEBIT,4/18/2016,WWU EMARKETS 360-650-3720 WA                 04/15,-33,DEBIT_CARD,1040.32,
DEBIT,4/18/2016,ARAMARK ZOES BOOKSIDE B BELLINGHAM WA        04/14,-8.01,DEBIT_CARD,1073.32,
DEBIT,4/18/2016,WWU LIBRARY BELLINGHAM WA                    04/14,-2,DEBIT_CARD,1081.33,
DEBIT,4/15/2016,NON-CHASE ATM FEE-WITH,-2.5,FEE_TRANSACTION,1083.33,
DEBIT,4/15/2016,NON-CHASE ATM WITHDRAW               225011  04/15516 HIGH,-25,ATM,1085.83,
DEBIT,4/15/2016,ARAMARK TOPIOS BELLINGHAM WA                 04/13,-7.37,DEBIT_CARD,1110.83,
DEBIT,4/14/2016,ARAMARK ZOES BOOKSIDE B BELLINGHAM WA        04/13,-3.25,DEBIT_CARD,1118.2,
DEBIT,4/14/2016,ARAMARK TOPIOS BELLINGHAM WA                 04/12,-4.12,DEBIT_CARD,1121.45,
DEBIT,4/13/2016,APL* ITUNES.COM/BILL 866-712-7753 CA         04/13,-5.47,DEBIT_CARD,1125.57,
DEBIT,4/13/2016,ARAMARK MILLER MARKET P BELLINGHAM WA        04/11,-4.34,DEBIT_CARD,1131.04,
DEBIT,4/12/2016,PAYPAL           INST XFER  PHONE HALO      WEB ID: PAYPALSI77,-29,ACH_DEBIT,1135.38,
DEBIT,4/12/2016,INTUIT *QUICKEN 800-446-8848 CA              04/11,-32.87,DEBIT_CARD,1164.38,
DEBIT,4/12/2016,TACO TIME SAMISH BELLINGHAM WA               04/10,-5.97,DEBIT_CARD,1197.25,
CREDIT,4/12/2016,KEY CR. TRANSFER ONLINE BK  000000012087441 WEB ID: 9000000008,131.48,ACH_CREDIT,1203.22,
DEBIT,4/11/2016,FRED MEYER FRED MEYER BELLINGHAM WA  832022  04/10,-3.47,DEBIT_CARD,1071.74,
DEBIT,4/11/2016,FRED MEYER FRED MEYER BELLINGHAM WA  853981  04/10,-134.87,DEBIT_CARD,1075.21,
DEBIT,4/11/2016,FRED MEYER FRED MEYER BELLINGHAM WA  534039  04/09,-17.37,DEBIT_CARD,1210.08,
DEBIT,4/11/2016,ROCK AND RYE BELLINGHAM WA                   04/08,-27.5,DEBIT_CARD,1227.45,
DEBIT,4/8/2016,ARROW LOCK SERVICE BELLINGHAM WA             04/07,-54.35,DEBIT_CARD,1254.95,
DEBIT,4/8/2016,WILSON MOTORS BELLINGHAM WA                  04/07,-235.57,DEBIT_CARD,1309.3,
DEBIT,4/8/2016,WWU LIBRARY BELLINGHAM WA                    04/06,-2,DEBIT_CARD,1544.87,
DEBIT,4/7/2016,ARAMARK TOPIOS BELLINGHAM WA                 04/05,-7.59,DEBIT_CARD,1546.87,
DEBIT,4/7/2016,ARAMARK MILLER MARKET P BELLINGHAM WA        04/05,-6.62,DEBIT_CARD,1554.46,
DEBIT,4/6/2016,RITE AID STORE - 5238 BELLINGHAM WA  448137  04/06,-4.89,DEBIT_CARD,1561.08,
DEBIT,4/6/2016,TRANSFER TO SAV XXXXX9660 04/06,-25,ACCT_XFER,1565.97,
DEBIT,4/5/2016,ARAMARK ZOES BOOKSIDE B BELLINGHAM WA        04/04,-6.62,DEBIT_CARD,1590.97,
DEBIT,4/5/2016,TACO TIME SAMISH BELLINGHAM WA               04/03,-9.42,DEBIT_CARD,1597.59,
DEBIT,4/4/2016,PAYPAL           INST XFER  BLIZZARDENT     WEB ID: PAYPALSI77,-21.91,ACH_DEBIT,1607.01,
DEBIT,4/4/2016,76 00399196 BELLINGHAM WA                    04/03,-31.42,DEBIT_CARD,1628.92,
DEBIT,4/4/2016,CRUISIN COFFEE - CORDA BELLINGHAM WA         04/03,-8.56,DEBIT_CARD,1660.34,
DEBIT,4/4/2016,BOLTBUS - INTERNET PA 214-849-8966 OR        04/03,-32.5,DEBIT_CARD,1668.9,
DEBIT,4/4/2016,SUSHIYAMA VANCOUVER BC                       04/01 CA DOLLAR  15.13 X 0.7713153 (EXCHG RTE) + 0.35 (EXCHG RTE ADJ),-12.02,DEBIT_CARD,1701.4,
DEBIT,4/4/2016,ARAMARK ZOES BOOKSIDE B BELLINGHAM WA        04/01,-8.74,DEBIT_CARD,1713.42,
DEBIT,4/4/2016,ARAMARK STARBUCKS BELLINGHAM WA              03/31,-6.79,DEBIT_CARD,1722.16,
DEBIT,4/1/2016,Online Transfer to  SAV ...9660 transaction#: 5229823055,-50,ACCT_XFER,1728.95,
DEBIT,4/1/2016,SUPER DUPER BURGER & T BELLINGHAM WA         04/01,-13.19,DEBIT_CARD,1778.95,
DEBIT,4/1/2016,ARAMARK ATRIUM POD BELLINGHAM WA             03/30,-5.96,DEBIT_CARD,1792.14,
DEBIT,3/31/2016,NON-CHASE ATM FEE-WITH,-2.5,FEE_TRANSACTION,1798.1,
DEBIT,3/31/2016,NON-CHASE ATM WITHDRAW               520221  03/301715 N ST,-22.95,ATM,1800.6,
DEBIT,3/31/2016,SQ *REDLIGHT BELLINGHAM Bellingham WA        03/30,-10,DEBIT_CARD,1823.55,
DEBIT,3/31/2016,ON RICE THAI BISTRO BELLINGHAM WA            03/29,-22.09,DEBIT_CARD,1833.55,
DEBIT,3/31/2016,ARAMARK ROCKS EDGE CAFE BELLINGHAM WA        03/29,-5.42,DEBIT_CARD,1855.64,
DEBIT,3/31/2016,ARAMARK ROCKS EDGE CAFE BELLINGHAM WA        03/29,-5.53,DEBIT_CARD,1861.06,
CREDIT,3/31/2016,INTERNAL DRIVE.  DIRECT DEP                 PPD ID: 9111111101,151.46,ACH_CREDIT,1866.59,
DEBIT,3/29/2016,REGAL BARKLEY VILLAGE S BELLINGHAM WA        03/28,-11.91,DEBIT_CARD,1715.13,
DEBIT,3/29/2016,WWU EMARKETS 360-650-3720 WA                 03/28,-33,DEBIT_CARD,1727.04,
DEBIT,3/28/2016,PAYPAL           INST XFER  HAYLEYGG689     WEB ID: PAYPALSI77,-7,ACH_DEBIT,1760.04,
DEBIT,3/28/2016,PAYPAL           INST XFER  SLHOMEWORK      WEB ID: PAYPALSI77,-22.5,ACH_DEBIT,1767.04,
DEBIT,3/28/2016,PAYPAL           INST XFER  HAYLEYGG689     WEB ID: PAYPALSI77,-625,ACH_DEBIT,1789.54,
DEBIT,3/28/2016,Lovers Bellingham WA                 203641  03/28,-42.09,DEBIT_CARD,2414.54,
DEBIT,3/28/2016,FRED MEYER FRED MEYER BELLINGHAM WA  822579  03/27,-71.4,DEBIT_CARD,2456.63,
DEBIT,3/28/2016,REGAL BARKLEY VILLAGE S BELLINGHAM WA        03/27,-11.91,DEBIT_CARD,2528.03,
DEBIT,3/28/2016,MT BAKER SKI FOOD SERV BELLINGHAM WA         03/25,-13.5,DEBIT_CARD,2539.94,
DEBIT,3/28/2016,MT BAKER SKI AREA INC BELLINGHAM WA          03/25,-59.16,DEBIT_CARD,2553.44,
DEBIT,3/28/2016,SHOTS 2 GO BELLINGHAM WA                     03/25,-8.4,DEBIT_CARD,2612.6,
DEBIT,3/28/2016,DIN TAI FUNG RESTA SEATTLE WA                03/24,-27.39,DEBIT_CARD,2621,
DEBIT,3/25/2016,Online Transfer to SAV ...9660 transaction#: 5281852333 03/25,-321.43,ACCT_XFER,2648.39,
DEBIT,3/24/2016,REPUBLIC PARKING 30 64 SEATTLE WA            03/23,-17,DEBIT_CARD,2969.82,
DEBIT,3/24/2016,MEE SUM PASTRIES SEATTLE WA                  03/23,-6.75,DEBIT_CARD,2986.82,
DEBIT,3/24/2016,SEATTLE AQUARIUM TICKET SEATTLE WA           03/23,-22.95,DEBIT_CARD,2993.57,
DEBIT,3/23/2016,QUALITY FOOD CEN 2746 SEATTLE WA     622879  03/23,-8.93,DEBIT_CARD,3016.52,
DEBIT,3/23/2016,VEHICLE EMISSIONS 4 SEATTLE WA               03/22,-15,DEBIT_CARD,3025.45,
CREDIT,3/23/2016,KEY CR. TRANSFER ONLINE BK  000000011974591 WEB ID: 9000000008,1111.67,ACH_CREDIT,3040.45,
DEBIT,3/22/2016,CHEVRON/SALMON SERVICE SEATTLE WA    078048  03/22,-25,DEBIT_CARD,1928.78,
DEBIT,3/22/2016,PATXI'S PIZZA -BALLARD SEATTLE WA            03/21,-32.59,DEBIT_CARD,1953.78,
DEBIT,3/22/2016,SKILLET COUNTER SEATTLE WA                   03/20,-13.06,DEBIT_CARD,1986.37,
DEBIT,3/21/2016,NON-CHASE ATM FEE-WITH,-2.5,FEE_TRANSACTION,1999.43,
DEBIT,3/21/2016,PAYPAL           INST XFER  HAYLEYGG689     WEB ID: PAYPALSI77,-51.39,ACH_DEBIT,2001.93,
DEBIT,3/21/2016,NON-CHASE ATM WITHDRAW               254386  03/20111 NE 45,-22.5,ATM,2053.32,
DEBIT,3/21/2016,SQ *A JUKE JOINT PRODUC Seattle WA           03/21,-7.25,DEBIT_CARD,2075.82,
DEBIT,3/21/2016,PACIFIC SCIENCE CENTER SEATTLE WA            03/20,-15,DEBIT_CARD,2083.07,
DEBIT,3/18/2016,UBER TECHNOLOGIES INC 866-576-1039 CA        03/18,-20.82,DEBIT_CARD,2098.07,
DEBIT,3/18/2016,PCC - FREMONT #8 SEATTLE WA                  03/17,-14.25,DEBIT_CARD,2118.89,
DEBIT,3/18/2016,PCC-VIEW RIDGE #5 SEATTLE WA                 03/17,-3.43,DEBIT_CARD,2133.14,
